Log file for data_sample.py
Start time: 2023-08-02 20:17:53.499132
[ID:1| Order KDO7FITFAI created | Generated 8079 items | Pending 75974137 items]
[ID:2668| Order SO8ZDPCI5I created | Generated 67607862 items | Pending 8374354 items]
[ID:2669| Order WJ8KJ1DF3C created | Generated 67610479 items | Pending 8371737 items]
[ID:2670| Order 1YQ13N4S4D created | Generated 67617058 items | Pending 8365158 items]
[ID:2671| Order SQBILH0CP9 created | Generated 67642347 items | Pending 8339869 items]
[ID:2672| Order PUX6YC2BKJ created | Generated 67670790 items | Pending 8311426 items]
[ID:2673| Order YS77QJI0SM created | Generated 67696539 items | Pending 8285677 items]
[ID:2674| Order KA9HLX2HDO created | Generated 67718687 items | Pending 8263529 items]
[ID:2675| Order 22X9I6NUNE created | Generated 67757391 items | Pending 8224825 items]
[ID:2676| Order WCOC60WESO created | Generated 67773675 items | Pending 8208541 items]
[ID:2677| Order IVPY57G8HU created | Generated 67788391 items | Pending 8193825 items]
[ID:2678| Order ICMACOEHXQ created | Generated 67800006 items | Pending 8182210 items]
[ID:2679| Order PRDY4QWVFQ created | Generated 67850732 items | Pending 8131484 items]
[ID:2680| Order 66O7G4L77I created | Generated 67859658 items | Pending 8122558 items]
[ID:2681| Order 8W74FFERT7 created | Generated 67861565 items | Pending 8120651 items]
[ID:2682| Order HSEB71IFEP created | Generated 67880864 items | Pending 8101352 items]
[ID:2683| Order I2BFR5IC2R created | Generated 67907062 items | Pending 8075154 items]
[ID:2684| Order 9C0L87Q40A created | Generated 67923774 items | Pending 8058442 items]
[ID:2685| Order FFUQ172J2S created | Generated 67966174 items | Pending 8016042 items]
[ID:2686| Order J0AIFGILEH created | Generated 67975328 items | Pending 8006888 items]
[ID:2687| Order RNMHCY6CJV created | Generated 68005009 items | Pending 7977207 items]
[ID:2688| Order 6FXK3KMW1E created | Generated 68036087 items | Pending 7946129 items]
[ID:2689| Order 0MBUH5BMT6 created | Generated 68061395 items | Pending 7920821 items]
[ID:2690| Order 1GFYP1AI57 created | Generated 68104094 items | Pending 7878122 items]
[ID:2691| Order 6LLZYZEF87 created | Generated 68149759 items | Pending 7832457 items]
[ID:2692| Order JMRZ59FQMH created | Generated 68174422 items | Pending 7807794 items]
[ID:2693| Order Z8H0N4963U created | Generated 68176572 items | Pending 7805644 items]
[ID:2694| Order FB8RO9WK5A created | Generated 68192230 items | Pending 7789986 items]
[ID:2695| Order 9A6UXVLDNI created | Generated 68195578 items | Pending 7786638 items]
[ID:2696| Order N5BKAH8ME0 created | Generated 68202052 items | Pending 7780164 items]
[ID:2697| Order R2PH09BGLU created | Generated 68237187 items | Pending 7745029 items]
[ID:2698| Order JR2VMOM19G created | Generated 68287381 items | Pending 7694835 items]
[ID:2699| Order N4MRON0AQ0 created | Generated 68334476 items | Pending 7647740 items]
[ID:2700| Order 3HMTAYXTI7 created | Generated 68378957 items | Pending 7603259 items]
[ID:2701| Order UDA7U4I466 created | Generated 68410784 items | Pending 7571432 items]
[ID:2702| Order C542JT7HE7 created | Generated 68443161 items | Pending 7539055 items]
[ID:2703| Order R7YYVRU56L created | Generated 68449810 items | Pending 7532406 items]
[ID:2704| Order I1CEX6NB2U created | Generated 68486101 items | Pending 7496115 items]
[ID:2705| Order KG29C3HJKE created | Generated 68526651 items | Pending 7455565 items]
[ID:2706| Order 4L2I1MAXJD created | Generated 68576517 items | Pending 7405699 items]
[ID:2707| Order PYUBRE8Z01 created | Generated 68596409 items | Pending 7385807 items]
[ID:2708| Order 5VJKDVSHGY created | Generated 68634951 items | Pending 7347265 items]
[ID:2709| Order LSK6MHOUWM created | Generated 68639987 items | Pending 7342229 items]
[ID:2710| Order B5PGKJMZKC created | Generated 68689841 items | Pending 7292375 items]
[ID:2711| Order 46B71PZLKN created | Generated 68705242 items | Pending 7276974 items]
[ID:2712| Order 5I237SRFLO created | Generated 68756440 items | Pending 7225776 items]
[ID:2713| Order GZC7PUQ24R created | Generated 68793045 items | Pending 7189171 items]
[ID:2714| Order 3OM3U7M3C5 created | Generated 68810033 items | Pending 7172183 items]
[ID:2715| Order VZWABY95NS created | Generated 68819182 items | Pending 7163034 items]
[ID:2716| Order WR5EYJ7P23 created | Generated 68830165 items | Pending 7152051 items]
[ID:2717| Order TP4FRTDNVK created | Generated 68831148 items | Pending 7151068 items]
[ID:2718| Order X21Y99ACS6 created | Generated 68836302 items | Pending 7145914 items]
[ID:2719| Order O8NG3YDM3U created | Generated 68852324 items | Pending 7129892 items]
[ID:2720| Order J1YODE1O80 created | Generated 68872624 items | Pending 7109592 items]
[ID:2721| Order 8RN7H2O16U created | Generated 68902263 items | Pending 7079953 items]
[ID:2722| Order D68QNYUNUA created | Generated 68916434 items | Pending 7065782 items]
[ID:2723| Order P8C2FUMV35 created | Generated 68937489 items | Pending 7044727 items]
[ID:2724| Order AKS4KLW5XB created | Generated 68953708 items | Pending 7028508 items]
[ID:2725| Order PPI21JHJL7 created | Generated 69003999 items | Pending 6978217 items]
[ID:2726| Order 39C3IF792L created | Generated 69014311 items | Pending 6967905 items]
[ID:2727| Order AG6DHL8DC6 created | Generated 69032531 items | Pending 6949685 items]
[ID:2728| Order XO06ESRR6J created | Generated 69040139 items | Pending 6942077 items]
[ID:2729| Order 9UW6XENVK9 created | Generated 69087726 items | Pending 6894490 items]
[ID:2730| Order T4XL0HSDCP created | Generated 69132964 items | Pending 6849252 items]
[ID:2731| Order O43Z2O45RK created | Generated 69149122 items | Pending 6833094 items]
[ID:2732| Order 5EJM60QSSG created | Generated 69171501 items | Pending 6810715 items]
[ID:2733| Order 5H9Q6Y7ANV created | Generated 69199337 items | Pending 6782879 items]
[ID:2734| Order 0D34TUMY03 created | Generated 69217186 items | Pending 6765030 items]
[ID:2735| Order YHEOSVLI59 created | Generated 69237858 items | Pending 6744358 items]
[ID:2736| Order 2L3VDGX3FW created | Generated 69283709 items | Pending 6698507 items]
[ID:2737| Order DOVBKEJRGY created | Generated 69301447 items | Pending 6680769 items]
[ID:2738| Order 6YH0OLMAED created | Generated 69302252 items | Pending 6679964 items]
[ID:2739| Order NKT3ZAZVYJ created | Generated 69343633 items | Pending 6638583 items]
[ID:2740| Order 49A1S5ZOVA created | Generated 69349528 items | Pending 6632688 items]
[ID:2741| Order 6NM6URRVLN created | Generated 69355830 items | Pending 6626386 items]
[ID:2742| Order W6EIBSJT74 created | Generated 69356903 items | Pending 6625313 items]
[ID:2743| Order QOLLG73DHA created | Generated 69361680 items | Pending 6620536 items]
[ID:2744| Order CXWIPZ8P4L created | Generated 69390951 items | Pending 6591265 items]
[ID:2745| Order PD0UYRF0BF created | Generated 69421365 items | Pending 6560851 items]
[ID:2746| Order WEX4ND8CZ7 created | Generated 69455675 items | Pending 6526541 items]
[ID:2747| Order 6G36HEYIFP created | Generated 69500911 items | Pending 6481305 items]
[ID:2748| Order G932IHEZWO created | Generated 69524685 items | Pending 6457531 items]
[ID:2749| Order 37J7SD77U2 created | Generated 69572678 items | Pending 6409538 items]
[ID:2750| Order A405QJFLHR created | Generated 69586271 items | Pending 6395945 items]
[ID:2751| Order KFBEINI3GJ created | Generated 69596257 items | Pending 6385959 items]
[ID:2752| Order VLMTWZPGAC created | Generated 69605572 items | Pending 6376644 items]
[ID:2753| Order 91505J3MD0 created | Generated 69643419 items | Pending 6338797 items]
[ID:2754| Order EN1SOXXS3U created | Generated 69662997 items | Pending 6319219 items]
[ID:2755| Order BSGJ531KMZ created | Generated 69688644 items | Pending 6293572 items]
[ID:2756| Order 32US4M141R created | Generated 69704514 items | Pending 6277702 items]
[ID:2757| Order LDYPFGEHRL created | Generated 69704574 items | Pending 6277642 items]
[ID:2758| Order MY4TQF1MB6 created | Generated 69730378 items | Pending 6251838 items]
[ID:2759| Order 6JFWF8AHSF created | Generated 69734782 items | Pending 6247434 items]
[ID:2760| Order EU6ADUKJRT created | Generated 69772797 items | Pending 6209419 items]
[ID:2761| Order VP55WEXQBC created | Generated 69800387 items | Pending 6181829 items]
[ID:2762| Order R77JRCQA92 created | Generated 69806249 items | Pending 6175967 items]
[ID:2763| Order OBWRGCDF79 created | Generated 69817123 items | Pending 6165093 items]
[ID:2764| Order JNJQQXGTC3 created | Generated 69850559 items | Pending 6131657 items]
[ID:2765| Order 7RIOMZ2PU8 created | Generated 69889566 items | Pending 6092650 items]
[ID:2766| Order 9DGZHIODO7 created | Generated 69931170 items | Pending 6051046 items]
[ID:2767| Order YNYQZTORIO created | Generated 69974157 items | Pending 6008059 items]
[ID:2768| Order MXD03EQX14 created | Generated 70015391 items | Pending 5966825 items]
[ID:2769| Order GTB3S1ND29 created | Generated 70040626 items | Pending 5941590 items]
[ID:2770| Order WCX1YOVVCQ created | Generated 70086901 items | Pending 5895315 items]
[ID:2771| Order NB3PHNGC17 created | Generated 70111732 items | Pending 5870484 items]
[ID:2772| Order ZO3KT0G4PY created | Generated 70113524 items | Pending 5868692 items]
[ID:2773| Order 2CLAYWSS9C created | Generated 70134261 items | Pending 5847955 items]
[ID:2774| Order DY8C84WVBC created | Generated 70163124 items | Pending 5819092 items]
[ID:2775| Order AJSYSOF0O3 created | Generated 70164450 items | Pending 5817766 items]
[ID:2776| Order 86MPSN7NE2 created | Generated 70167689 items | Pending 5814527 items]
[ID:2777| Order A2GP7378VQ created | Generated 70177070 items | Pending 5805146 items]
[ID:2778| Order 0LZWTX6XNG created | Generated 70188425 items | Pending 5793791 items]
[ID:2779| Order PGTRSD9I5S created | Generated 70217193 items | Pending 5765023 items]
[ID:2780| Order Z84W9LR2MH created | Generated 70234856 items | Pending 5747360 items]
[ID:2781| Order 9RJEH6CR1K created | Generated 70261102 items | Pending 5721114 items]
[ID:2782| Order MMK322L6S8 created | Generated 70303104 items | Pending 5679112 items]
[ID:2783| Order 6M6DP0HDQ5 created | Generated 70338982 items | Pending 5643234 items]
[ID:2784| Order YRPJ745CEV created | Generated 70383917 items | Pending 5598299 items]
[ID:2785| Order O07YALY3XJ created | Generated 70411032 items | Pending 5571184 items]
[ID:2786| Order ZXNATNMU39 created | Generated 70445799 items | Pending 5536417 items]
[ID:2787| Order QG82NU7S0E created | Generated 70491778 items | Pending 5490438 items]
[ID:2788| Order UJBYBKQJEM created | Generated 70526223 items | Pending 5455993 items]
[ID:2789| Order QKE0G8HT94 created | Generated 70551046 items | Pending 5431170 items]
[ID:2790| Order G1IAJZ21G2 created | Generated 70583542 items | Pending 5398674 items]
[ID:2791| Order 65L0GHL9V3 created | Generated 70591180 items | Pending 5391036 items]
[ID:2792| Order 22FJU8XLBR created | Generated 70598789 items | Pending 5383427 items]
[ID:2793| Order IEWILJFCH6 created | Generated 70620807 items | Pending 5361409 items]
[ID:2794| Order W9CE17PC9S created | Generated 70657301 items | Pending 5324915 items]
[ID:2795| Order BF1WAZ82KY created | Generated 70669956 items | Pending 5312260 items]
[ID:2796| Order RKK3JB8885 created | Generated 70719272 items | Pending 5262944 items]
[ID:2797| Order RKD6E3G1OB created | Generated 70766625 items | Pending 5215591 items]
[ID:2798| Order S3DZK8Z0O3 created | Generated 70798471 items | Pending 5183745 items]
[ID:2799| Order LUF1ORF9ML created | Generated 70845686 items | Pending 5136530 items]
[ID:2800| Order ZG9U8IBZWD created | Generated 70877628 items | Pending 5104588 items]
[ID:2801| Order HJ0233I8M6 created | Generated 70889960 items | Pending 5092256 items]
[ID:2802| Order LC05GC7CXE created | Generated 70912385 items | Pending 5069831 items]
[ID:2803| Order VWWV6IVE0G created | Generated 70953328 items | Pending 5028888 items]
[ID:2804| Order 28TB34VHDU created | Generated 70983508 items | Pending 4998708 items]
[ID:2805| Order UN5WM787OS created | Generated 71015376 items | Pending 4966840 items]
[ID:2806| Order RK2LUC2F5F created | Generated 71051922 items | Pending 4930294 items]
[ID:2807| Order EPI7IEZ1X9 created | Generated 71058572 items | Pending 4923644 items]
[ID:2808| Order CV0IOLOBHP created | Generated 71085636 items | Pending 4896580 items]
[ID:2809| Order JBLW5KXKMZ created | Generated 71131534 items | Pending 4850682 items]
[ID:2810| Order TKL2U2XAL5 created | Generated 71173172 items | Pending 4809044 items]
[ID:2811| Order I3I7T4VKMA created | Generated 71217325 items | Pending 4764891 items]
[ID:2812| Order TM9JY32TUX created | Generated 71220605 items | Pending 4761611 items]
[ID:2813| Order T8GL72MYEJ created | Generated 71263083 items | Pending 4719133 items]
[ID:2814| Order 6MK1CSBY2L created | Generated 71272796 items | Pending 4709420 items]
[ID:2815| Order 9BVA201J5O created | Generated 71316640 items | Pending 4665576 items]
[ID:2816| Order E0S8BM751K created | Generated 71358435 items | Pending 4623781 items]
[ID:2817| Order JDUXU5RULQ created | Generated 71407338 items | Pending 4574878 items]
[ID:2818| Order M62S8IJ0J9 created | Generated 71443406 items | Pending 4538810 items]
[ID:2819| Order E7JROSEXIL created | Generated 71474467 items | Pending 4507749 items]
[ID:2820| Order J22AF81RUQ created | Generated 71521381 items | Pending 4460835 items]
[ID:2821| Order ZR9SNBYQ2X created | Generated 71541763 items | Pending 4440453 items]
[ID:2822| Order KTJ1TDTJ6N created | Generated 71561775 items | Pending 4420441 items]
[ID:2823| Order 9K0L1NRJS5 created | Generated 71565822 items | Pending 4416394 items]
[ID:2824| Order VCTBIC0KER created | Generated 71566640 items | Pending 4415576 items]
[ID:2825| Order IN8C3S8M14 created | Generated 71587518 items | Pending 4394698 items]
[ID:2826| Order VW9FXPG5SA created | Generated 71624020 items | Pending 4358196 items]
[ID:2827| Order 3XKMSPX6NH created | Generated 71624626 items | Pending 4357590 items]
[ID:2828| Order CNWP5OC2RO created | Generated 71642076 items | Pending 4340140 items]
[ID:2829| Order 76NTL5TLW9 created | Generated 71665875 items | Pending 4316341 items]
[ID:2830| Order 76B1EDPQKE created | Generated 71686584 items | Pending 4295632 items]
[ID:2831| Order A6WFGT60HC created | Generated 71689793 items | Pending 4292423 items]
[ID:2832| Order CFCBXGBZEZ created | Generated 71728928 items | Pending 4253288 items]
[ID:2833| Order YXS7WIQFL4 created | Generated 71775876 items | Pending 4206340 items]
[ID:2834| Order FV8I8UZUE8 created | Generated 71792458 items | Pending 4189758 items]
[ID:2835| Order 46YT44DTH9 created | Generated 71833328 items | Pending 4148888 items]
[ID:2836| Order 8VJ6CNRHIL created | Generated 71855272 items | Pending 4126944 items]
[ID:2837| Order KFX4RU723X created | Generated 71900371 items | Pending 4081845 items]
[ID:2838| Order R45QB7A8N4 created | Generated 71907917 items | Pending 4074299 items]
[ID:2839| Order QVGOU4GH4H created | Generated 71914752 items | Pending 4067464 items]
[ID:2840| Order HDCNU9755V created | Generated 71952052 items | Pending 4030164 items]
[ID:2841| Order 7I2N10AWIK created | Generated 72007490 items | Pending 3974726 items]
[ID:2842| Order FMAOKSWBO2 created | Generated 72030032 items | Pending 3952184 items]
[ID:2843| Order EEV3TPWZEU created | Generated 72064843 items | Pending 3917373 items]
[ID:2844| Order PJR1HP5ZYE created | Generated 72082724 items | Pending 3899492 items]
[ID:2845| Order K02X0NSMMX created | Generated 72123717 items | Pending 3858499 items]
[ID:2846| Order R4T8R4R3PW created | Generated 72151885 items | Pending 3830331 items]
[ID:2847| Order 3ZET846SYR created | Generated 72175808 items | Pending 3806408 items]
[ID:2848| Order YI7XXEQBFL created | Generated 72226123 items | Pending 3756093 items]
[ID:2849| Order I3OH2J1TTG created | Generated 72239652 items | Pending 3742564 items]
[ID:2850| Order VKAJ555SJ0 created | Generated 72276514 items | Pending 3705702 items]
[ID:2851| Order YARTEM4064 created | Generated 72292756 items | Pending 3689460 items]
[ID:2852| Order ZL93D8SFOZ created | Generated 72294704 items | Pending 3687512 items]
