id, identification, floor, section, location, shelf, column, row, emc
16560, 374325, 3, 7, 4, 3, 2, 5, 0
16561, 374331, 3, 7, 4, 3, 3, 1, 0
16562, 374332, 3, 7, 4, 3, 3, 2, 0
16563, 374333, 3, 7, 4, 3, 3, 3, 0
16564, 374334, 3, 7, 4, 3, 3, 4, 0
16565, 374335, 3, 7, 4, 3, 3, 5, 0
16566, 374341, 3, 7, 4, 3, 4, 1, 0
16567, 374342, 3, 7, 4, 3, 4, 2, 0
16568, 374343, 3, 7, 4, 3, 4, 3, 0
16569, 374344, 3, 7, 4, 3, 4, 4, 0
16570, 374345, 3, 7, 4, 3, 4, 5, 0
16571, 374351, 3, 7, 4, 3, 5, 1, 0
16572, 374352, 3, 7, 4, 3, 5, 2, 0
16573, 374353, 3, 7, 4, 3, 5, 3, 0
16574, 374354, 3, 7, 4, 3, 5, 4, 0
16575, 374355, 3, 7, 4, 3, 5, 5, 0
16576, 374411, 3, 7, 4, 4, 1, 1, 0
16577, 374412, 3, 7, 4, 4, 1, 2, 0
16578, 374413, 3, 7, 4, 4, 1, 3, 0
16579, 374414, 3, 7, 4, 4, 1, 4, 0
16580, 374415, 3, 7, 4, 4, 1, 5, 0
16581, 374421, 3, 7, 4, 4, 2, 1, 0
16582, 374422, 3, 7, 4, 4, 2, 2, 0
16583, 374423, 3, 7, 4, 4, 2, 3, 0
16584, 374424, 3, 7, 4, 4, 2, 4, 0
16585, 374425, 3, 7, 4, 4, 2, 5, 0
16586, 374431, 3, 7, 4, 4, 3, 1, 0
16587, 374432, 3, 7, 4, 4, 3, 2, 0
16588, 374433, 3, 7, 4, 4, 3, 3, 0
16589, 374434, 3, 7, 4, 4, 3, 4, 0
16590, 374435, 3, 7, 4, 4, 3, 5, 0
16591, 374441, 3, 7, 4, 4, 4, 1, 0
16592, 374442, 3, 7, 4, 4, 4, 2, 0
16593, 374443, 3, 7, 4, 4, 4, 3, 0
16594, 374444, 3, 7, 4, 4, 4, 4, 0
16595, 374445, 3, 7, 4, 4, 4, 5, 0
16596, 374451, 3, 7, 4, 4, 5, 1, 0
16597, 374452, 3, 7, 4, 4, 5, 2, 0
16598, 374453, 3, 7, 4, 4, 5, 3, 0
16599, 374454, 3, 7, 4, 4, 5, 4, 0
16600, 374455, 3, 7, 4, 4, 5, 5, 0
16601, 375111, 3, 7, 5, 1, 1, 1, 0
16602, 375112, 3, 7, 5, 1, 1, 2, 0
16603, 375113, 3, 7, 5, 1, 1, 3, 0
16604, 375114, 3, 7, 5, 1, 1, 4, 0
16605, 375115, 3, 7, 5, 1, 1, 5, 0
16606, 375121, 3, 7, 5, 1, 2, 1, 0
16607, 375122, 3, 7, 5, 1, 2, 2, 0
16608, 375123, 3, 7, 5, 1, 2, 3, 0
16609, 375124, 3, 7, 5, 1, 2, 4, 0
16610, 375125, 3, 7, 5, 1, 2, 5, 0
16611, 375131, 3, 7, 5, 1, 3, 1, 0
16612, 375132, 3, 7, 5, 1, 3, 2, 0
16613, 375133, 3, 7, 5, 1, 3, 3, 0
16614, 375134, 3, 7, 5, 1, 3, 4, 0
16615, 375135, 3, 7, 5, 1, 3, 5, 0
16616, 375141, 3, 7, 5, 1, 4, 1, 0
16617, 375142, 3, 7, 5, 1, 4, 2, 0
16618, 375143, 3, 7, 5, 1, 4, 3, 0
16619, 375144, 3, 7, 5, 1, 4, 4, 0
16620, 375145, 3, 7, 5, 1, 4, 5, 0
16621, 375151, 3, 7, 5, 1, 5, 1, 0
16622, 375152, 3, 7, 5, 1, 5, 2, 0
16623, 375153, 3, 7, 5, 1, 5, 3, 0
16624, 375154, 3, 7, 5, 1, 5, 4, 0
16625, 375155, 3, 7, 5, 1, 5, 5, 0
16626, 375211, 3, 7, 5, 2, 1, 1, 0
16627, 375212, 3, 7, 5, 2, 1, 2, 0
16628, 375213, 3, 7, 5, 2, 1, 3, 0
16629, 375214, 3, 7, 5, 2, 1, 4, 0
16630, 375215, 3, 7, 5, 2, 1, 5, 0
16631, 375221, 3, 7, 5, 2, 2, 1, 0
16632, 375222, 3, 7, 5, 2, 2, 2, 0
16633, 375223, 3, 7, 5, 2, 2, 3, 0
16634, 375224, 3, 7, 5, 2, 2, 4, 0
16635, 375225, 3, 7, 5, 2, 2, 5, 0
16636, 375231, 3, 7, 5, 2, 3, 1, 0
16637, 375232, 3, 7, 5, 2, 3, 2, 0
16638, 375233, 3, 7, 5, 2, 3, 3, 0
16639, 375234, 3, 7, 5, 2, 3, 4, 0
16640, 375235, 3, 7, 5, 2, 3, 5, 0
16641, 375241, 3, 7, 5, 2, 4, 1, 0
16642, 375242, 3, 7, 5, 2, 4, 2, 0
16643, 375243, 3, 7, 5, 2, 4, 3, 0
16644, 375244, 3, 7, 5, 2, 4, 4, 0
16645, 375245, 3, 7, 5, 2, 4, 5, 0
16646, 375251, 3, 7, 5, 2, 5, 1, 0
16647, 375252, 3, 7, 5, 2, 5, 2, 0
16648, 375253, 3, 7, 5, 2, 5, 3, 0
16649, 375254, 3, 7, 5, 2, 5, 4, 0
16650, 375255, 3, 7, 5, 2, 5, 5, 0
16651, 375311, 3, 7, 5, 3, 1, 1, 0
16652, 375312, 3, 7, 5, 3, 1, 2, 0
16653, 375313, 3, 7, 5, 3, 1, 3, 0
16654, 375314, 3, 7, 5, 3, 1, 4, 0
16655, 375315, 3, 7, 5, 3, 1, 5, 0
16656, 375321, 3, 7, 5, 3, 2, 1, 0
16657, 375322, 3, 7, 5, 3, 2, 2, 0
16658, 375323, 3, 7, 5, 3, 2, 3, 0
16659, 375324, 3, 7, 5, 3, 2, 4, 0
16660, 375325, 3, 7, 5, 3, 2, 5, 0
16661, 375331, 3, 7, 5, 3, 3, 1, 0
16662, 375332, 3, 7, 5, 3, 3, 2, 0
16663, 375333, 3, 7, 5, 3, 3, 3, 0
16664, 375334, 3, 7, 5, 3, 3, 4, 0
16665, 375335, 3, 7, 5, 3, 3, 5, 0
16666, 375341, 3, 7, 5, 3, 4, 1, 0
16667, 375342, 3, 7, 5, 3, 4, 2, 0
16668, 375343, 3, 7, 5, 3, 4, 3, 0
16669, 375344, 3, 7, 5, 3, 4, 4, 0
16670, 375345, 3, 7, 5, 3, 4, 5, 0
16671, 375351, 3, 7, 5, 3, 5, 1, 0
16672, 375352, 3, 7, 5, 3, 5, 2, 0
16673, 375353, 3, 7, 5, 3, 5, 3, 0
16674, 375354, 3, 7, 5, 3, 5, 4, 0
16675, 375355, 3, 7, 5, 3, 5, 5, 0
16676, 375411, 3, 7, 5, 4, 1, 1, 0
16677, 375412, 3, 7, 5, 4, 1, 2, 0
16678, 375413, 3, 7, 5, 4, 1, 3, 0
16679, 375414, 3, 7, 5, 4, 1, 4, 0
16680, 375415, 3, 7, 5, 4, 1, 5, 0
16681, 375421, 3, 7, 5, 4, 2, 1, 0
16682, 375422, 3, 7, 5, 4, 2, 2, 0
16683, 375423, 3, 7, 5, 4, 2, 3, 0
16684, 375424, 3, 7, 5, 4, 2, 4, 0
16685, 375425, 3, 7, 5, 4, 2, 5, 0
16686, 375431, 3, 7, 5, 4, 3, 1, 0
16687, 375432, 3, 7, 5, 4, 3, 2, 0
16688, 375433, 3, 7, 5, 4, 3, 3, 0
16689, 375434, 3, 7, 5, 4, 3, 4, 0
16690, 375435, 3, 7, 5, 4, 3, 5, 0
16691, 375441, 3, 7, 5, 4, 4, 1, 0
16692, 375442, 3, 7, 5, 4, 4, 2, 0
16693, 375443, 3, 7, 5, 4, 4, 3, 0
16694, 375444, 3, 7, 5, 4, 4, 4, 0
16695, 375445, 3, 7, 5, 4, 4, 5, 0
16696, 375451, 3, 7, 5, 4, 5, 1, 0
16697, 375452, 3, 7, 5, 4, 5, 2, 0
16698, 375453, 3, 7, 5, 4, 5, 3, 0
16699, 375454, 3, 7, 5, 4, 5, 4, 0
16700, 375455, 3, 7, 5, 4, 5, 5, 0
16701, 376111, 3, 7, 6, 1, 1, 1, 0
16702, 376112, 3, 7, 6, 1, 1, 2, 0
16703, 376113, 3, 7, 6, 1, 1, 3, 0
16704, 376114, 3, 7, 6, 1, 1, 4, 0
16705, 376115, 3, 7, 6, 1, 1, 5, 0
16706, 376121, 3, 7, 6, 1, 2, 1, 0
16707, 376122, 3, 7, 6, 1, 2, 2, 0
16708, 376123, 3, 7, 6, 1, 2, 3, 0
16709, 376124, 3, 7, 6, 1, 2, 4, 0
16710, 376125, 3, 7, 6, 1, 2, 5, 0
16711, 376131, 3, 7, 6, 1, 3, 1, 0
16712, 376132, 3, 7, 6, 1, 3, 2, 0
16713, 376133, 3, 7, 6, 1, 3, 3, 0
16714, 376134, 3, 7, 6, 1, 3, 4, 0
16715, 376135, 3, 7, 6, 1, 3, 5, 0
16716, 376141, 3, 7, 6, 1, 4, 1, 0
16717, 376142, 3, 7, 6, 1, 4, 2, 0
16718, 376143, 3, 7, 6, 1, 4, 3, 0
16719, 376144, 3, 7, 6, 1, 4, 4, 0
16720, 376145, 3, 7, 6, 1, 4, 5, 0
16721, 376151, 3, 7, 6, 1, 5, 1, 0
16722, 376152, 3, 7, 6, 1, 5, 2, 0
16723, 376153, 3, 7, 6, 1, 5, 3, 0
16724, 376154, 3, 7, 6, 1, 5, 4, 0
16725, 376155, 3, 7, 6, 1, 5, 5, 0
16726, 376211, 3, 7, 6, 2, 1, 1, 0
16727, 376212, 3, 7, 6, 2, 1, 2, 0
16728, 376213, 3, 7, 6, 2, 1, 3, 0
16729, 376214, 3, 7, 6, 2, 1, 4, 0
16730, 376215, 3, 7, 6, 2, 1, 5, 0
16731, 376221, 3, 7, 6, 2, 2, 1, 0
16732, 376222, 3, 7, 6, 2, 2, 2, 0
16733, 376223, 3, 7, 6, 2, 2, 3, 0
16734, 376224, 3, 7, 6, 2, 2, 4, 0
16735, 376225, 3, 7, 6, 2, 2, 5, 0
16736, 376231, 3, 7, 6, 2, 3, 1, 0
16737, 376232, 3, 7, 6, 2, 3, 2, 0
16738, 376233, 3, 7, 6, 2, 3, 3, 0
16739, 376234, 3, 7, 6, 2, 3, 4, 0
16740, 376235, 3, 7, 6, 2, 3, 5, 0
16741, 376241, 3, 7, 6, 2, 4, 1, 0
16742, 376242, 3, 7, 6, 2, 4, 2, 0
16743, 376243, 3, 7, 6, 2, 4, 3, 0
16744, 376244, 3, 7, 6, 2, 4, 4, 0
16745, 376245, 3, 7, 6, 2, 4, 5, 0
16746, 376251, 3, 7, 6, 2, 5, 1, 0
16747, 376252, 3, 7, 6, 2, 5, 2, 0
16748, 376253, 3, 7, 6, 2, 5, 3, 0
16749, 376254, 3, 7, 6, 2, 5, 4, 0
16750, 376255, 3, 7, 6, 2, 5, 5, 0
16751, 376311, 3, 7, 6, 3, 1, 1, 0
16752, 376312, 3, 7, 6, 3, 1, 2, 0
16753, 376313, 3, 7, 6, 3, 1, 3, 0
16754, 376314, 3, 7, 6, 3, 1, 4, 0
16755, 376315, 3, 7, 6, 3, 1, 5, 0
16756, 376321, 3, 7, 6, 3, 2, 1, 0
16757, 376322, 3, 7, 6, 3, 2, 2, 0
16758, 376323, 3, 7, 6, 3, 2, 3, 0
16759, 376324, 3, 7, 6, 3, 2, 4, 0
16760, 376325, 3, 7, 6, 3, 2, 5, 0
16761, 376331, 3, 7, 6, 3, 3, 1, 0
16762, 376332, 3, 7, 6, 3, 3, 2, 0
16763, 376333, 3, 7, 6, 3, 3, 3, 0
16764, 376334, 3, 7, 6, 3, 3, 4, 0
16765, 376335, 3, 7, 6, 3, 3, 5, 0
16766, 376341, 3, 7, 6, 3, 4, 1, 0
16767, 376342, 3, 7, 6, 3, 4, 2, 0
16768, 376343, 3, 7, 6, 3, 4, 3, 0
16769, 376344, 3, 7, 6, 3, 4, 4, 0
16770, 376345, 3, 7, 6, 3, 4, 5, 0
16771, 376351, 3, 7, 6, 3, 5, 1, 0
16772, 376352, 3, 7, 6, 3, 5, 2, 0
16773, 376353, 3, 7, 6, 3, 5, 3, 0
16774, 376354, 3, 7, 6, 3, 5, 4, 0
16775, 376355, 3, 7, 6, 3, 5, 5, 0
16776, 376411, 3, 7, 6, 4, 1, 1, 0
16777, 376412, 3, 7, 6, 4, 1, 2, 0
16778, 376413, 3, 7, 6, 4, 1, 3, 0
16779, 376414, 3, 7, 6, 4, 1, 4, 0
16780, 376415, 3, 7, 6, 4, 1, 5, 0
16781, 376421, 3, 7, 6, 4, 2, 1, 0
16782, 376422, 3, 7, 6, 4, 2, 2, 0
16783, 376423, 3, 7, 6, 4, 2, 3, 0
16784, 376424, 3, 7, 6, 4, 2, 4, 0
16785, 376425, 3, 7, 6, 4, 2, 5, 0
16786, 376431, 3, 7, 6, 4, 3, 1, 0
16787, 376432, 3, 7, 6, 4, 3, 2, 0
16788, 376433, 3, 7, 6, 4, 3, 3, 0
16789, 376434, 3, 7, 6, 4, 3, 4, 0
16790, 376435, 3, 7, 6, 4, 3, 5, 0
16791, 376441, 3, 7, 6, 4, 4, 1, 0
16792, 376442, 3, 7, 6, 4, 4, 2, 0
16793, 376443, 3, 7, 6, 4, 4, 3, 0
16794, 376444, 3, 7, 6, 4, 4, 4, 0
16795, 376445, 3, 7, 6, 4, 4, 5, 0
16796, 376451, 3, 7, 6, 4, 5, 1, 0
16797, 376452, 3, 7, 6, 4, 5, 2, 0
16798, 376453, 3, 7, 6, 4, 5, 3, 0
16799, 376454, 3, 7, 6, 4, 5, 4, 0
16800, 376455, 3, 7, 6, 4, 5, 5, 0
16801, 377111, 3, 7, 7, 1, 1, 1, 0
16802, 377112, 3, 7, 7, 1, 1, 2, 0
16803, 377113, 3, 7, 7, 1, 1, 3, 0
16804, 377114, 3, 7, 7, 1, 1, 4, 0
16805, 377115, 3, 7, 7, 1, 1, 5, 0
16806, 377121, 3, 7, 7, 1, 2, 1, 0
16807, 377122, 3, 7, 7, 1, 2, 2, 0
16808, 377123, 3, 7, 7, 1, 2, 3, 0
16809, 377124, 3, 7, 7, 1, 2, 4, 0
16810, 377125, 3, 7, 7, 1, 2, 5, 0
16811, 377131, 3, 7, 7, 1, 3, 1, 0
16812, 377132, 3, 7, 7, 1, 3, 2, 0
16813, 377133, 3, 7, 7, 1, 3, 3, 0
16814, 377134, 3, 7, 7, 1, 3, 4, 0
16815, 377135, 3, 7, 7, 1, 3, 5, 0
16816, 377141, 3, 7, 7, 1, 4, 1, 0
16817, 377142, 3, 7, 7, 1, 4, 2, 0
16818, 377143, 3, 7, 7, 1, 4, 3, 0
16819, 377144, 3, 7, 7, 1, 4, 4, 0
16820, 377145, 3, 7, 7, 1, 4, 5, 0
16821, 377151, 3, 7, 7, 1, 5, 1, 0
16822, 377152, 3, 7, 7, 1, 5, 2, 0
16823, 377153, 3, 7, 7, 1, 5, 3, 0
16824, 377154, 3, 7, 7, 1, 5, 4, 0
16825, 377155, 3, 7, 7, 1, 5, 5, 0
16826, 377211, 3, 7, 7, 2, 1, 1, 0
16827, 377212, 3, 7, 7, 2, 1, 2, 0
16828, 377213, 3, 7, 7, 2, 1, 3, 0
16829, 377214, 3, 7, 7, 2, 1, 4, 0
16830, 377215, 3, 7, 7, 2, 1, 5, 0
16831, 377221, 3, 7, 7, 2, 2, 1, 0
16832, 377222, 3, 7, 7, 2, 2, 2, 0
16833, 377223, 3, 7, 7, 2, 2, 3, 0
16834, 377224, 3, 7, 7, 2, 2, 4, 0
16835, 377225, 3, 7, 7, 2, 2, 5, 0
16836, 377231, 3, 7, 7, 2, 3, 1, 0
16837, 377232, 3, 7, 7, 2, 3, 2, 0
16838, 377233, 3, 7, 7, 2, 3, 3, 0
16839, 377234, 3, 7, 7, 2, 3, 4, 0
16840, 377235, 3, 7, 7, 2, 3, 5, 0
16841, 377241, 3, 7, 7, 2, 4, 1, 0
16842, 377242, 3, 7, 7, 2, 4, 2, 0
16843, 377243, 3, 7, 7, 2, 4, 3, 0
16844, 377244, 3, 7, 7, 2, 4, 4, 0
16845, 377245, 3, 7, 7, 2, 4, 5, 0
16846, 377251, 3, 7, 7, 2, 5, 1, 0
16847, 377252, 3, 7, 7, 2, 5, 2, 0
16848, 377253, 3, 7, 7, 2, 5, 3, 0
16849, 377254, 3, 7, 7, 2, 5, 4, 0
16850, 377255, 3, 7, 7, 2, 5, 5, 0
16851, 377311, 3, 7, 7, 3, 1, 1, 0
16852, 377312, 3, 7, 7, 3, 1, 2, 0
16853, 377313, 3, 7, 7, 3, 1, 3, 0
16854, 377314, 3, 7, 7, 3, 1, 4, 0
16855, 377315, 3, 7, 7, 3, 1, 5, 0
16856, 377321, 3, 7, 7, 3, 2, 1, 0
16857, 377322, 3, 7, 7, 3, 2, 2, 0
16858, 377323, 3, 7, 7, 3, 2, 3, 0
16859, 377324, 3, 7, 7, 3, 2, 4, 0
16860, 377325, 3, 7, 7, 3, 2, 5, 0
16861, 377331, 3, 7, 7, 3, 3, 1, 0
16862, 377332, 3, 7, 7, 3, 3, 2, 0
16863, 377333, 3, 7, 7, 3, 3, 3, 0
16864, 377334, 3, 7, 7, 3, 3, 4, 0
16865, 377335, 3, 7, 7, 3, 3, 5, 0
16866, 377341, 3, 7, 7, 3, 4, 1, 0
16867, 377342, 3, 7, 7, 3, 4, 2, 0
16868, 377343, 3, 7, 7, 3, 4, 3, 0
16869, 377344, 3, 7, 7, 3, 4, 4, 0
16870, 377345, 3, 7, 7, 3, 4, 5, 0
16871, 377351, 3, 7, 7, 3, 5, 1, 0
16872, 377352, 3, 7, 7, 3, 5, 2, 0
16873, 377353, 3, 7, 7, 3, 5, 3, 0
16874, 377354, 3, 7, 7, 3, 5, 4, 0
16875, 377355, 3, 7, 7, 3, 5, 5, 0
16876, 377411, 3, 7, 7, 4, 1, 1, 0
16877, 377412, 3, 7, 7, 4, 1, 2, 0
16878, 377413, 3, 7, 7, 4, 1, 3, 0
16879, 377414, 3, 7, 7, 4, 1, 4, 0
16880, 377415, 3, 7, 7, 4, 1, 5, 0
16881, 377421, 3, 7, 7, 4, 2, 1, 0
16882, 377422, 3, 7, 7, 4, 2, 2, 0
16883, 377423, 3, 7, 7, 4, 2, 3, 0
16884, 377424, 3, 7, 7, 4, 2, 4, 0
16885, 377425, 3, 7, 7, 4, 2, 5, 0
16886, 377431, 3, 7, 7, 4, 3, 1, 0
16887, 377432, 3, 7, 7, 4, 3, 2, 0
16888, 377433, 3, 7, 7, 4, 3, 3, 0
16889, 377434, 3, 7, 7, 4, 3, 4, 0
16890, 377435, 3, 7, 7, 4, 3, 5, 0
16891, 377441, 3, 7, 7, 4, 4, 1, 0
16892, 377442, 3, 7, 7, 4, 4, 2, 0
16893, 377443, 3, 7, 7, 4, 4, 3, 0
16894, 377444, 3, 7, 7, 4, 4, 4, 0
16895, 377445, 3, 7, 7, 4, 4, 5, 0
16896, 377451, 3, 7, 7, 4, 5, 1, 0
16897, 377452, 3, 7, 7, 4, 5, 2, 0
16898, 377453, 3, 7, 7, 4, 5, 3, 0
16899, 377454, 3, 7, 7, 4, 5, 4, 0
16900, 377455, 3, 7, 7, 4, 5, 5, 0
16901, 381111, 3, 8, 1, 1, 1, 1, 0
16902, 381112, 3, 8, 1, 1, 1, 2, 0
16903, 381113, 3, 8, 1, 1, 1, 3, 0
16904, 381114, 3, 8, 1, 1, 1, 4, 0
16905, 381115, 3, 8, 1, 1, 1, 5, 0
16906, 381121, 3, 8, 1, 1, 2, 1, 0
16907, 381122, 3, 8, 1, 1, 2, 2, 0
16908, 381123, 3, 8, 1, 1, 2, 3, 0
16909, 381124, 3, 8, 1, 1, 2, 4, 0
16910, 381125, 3, 8, 1, 1, 2, 5, 0
16911, 381131, 3, 8, 1, 1, 3, 1, 0
16912, 381132, 3, 8, 1, 1, 3, 2, 0
16913, 381133, 3, 8, 1, 1, 3, 3, 0
16914, 381134, 3, 8, 1, 1, 3, 4, 0
16915, 381135, 3, 8, 1, 1, 3, 5, 0
16916, 381141, 3, 8, 1, 1, 4, 1, 0
16917, 381142, 3, 8, 1, 1, 4, 2, 0
16918, 381143, 3, 8, 1, 1, 4, 3, 0
16919, 381144, 3, 8, 1, 1, 4, 4, 0
16920, 381145, 3, 8, 1, 1, 4, 5, 0
16921, 381151, 3, 8, 1, 1, 5, 1, 0
16922, 381152, 3, 8, 1, 1, 5, 2, 0
16923, 381153, 3, 8, 1, 1, 5, 3, 0
16924, 381154, 3, 8, 1, 1, 5, 4, 0
16925, 381155, 3, 8, 1, 1, 5, 5, 0
16926, 381211, 3, 8, 1, 2, 1, 1, 0
16927, 381212, 3, 8, 1, 2, 1, 2, 0
16928, 381213, 3, 8, 1, 2, 1, 3, 0
16929, 381214, 3, 8, 1, 2, 1, 4, 0
16930, 381215, 3, 8, 1, 2, 1, 5, 0
16931, 381221, 3, 8, 1, 2, 2, 1, 0
16932, 381222, 3, 8, 1, 2, 2, 2, 0
16933, 381223, 3, 8, 1, 2, 2, 3, 0
16934, 381224, 3, 8, 1, 2, 2, 4, 0
16935, 381225, 3, 8, 1, 2, 2, 5, 0
16936, 381231, 3, 8, 1, 2, 3, 1, 0
16937, 381232, 3, 8, 1, 2, 3, 2, 0
16938, 381233, 3, 8, 1, 2, 3, 3, 0
16939, 381234, 3, 8, 1, 2, 3, 4, 0
16940, 381235, 3, 8, 1, 2, 3, 5, 0
16941, 381241, 3, 8, 1, 2, 4, 1, 0
16942, 381242, 3, 8, 1, 2, 4, 2, 0
16943, 381243, 3, 8, 1, 2, 4, 3, 0
16944, 381244, 3, 8, 1, 2, 4, 4, 0
16945, 381245, 3, 8, 1, 2, 4, 5, 0
16946, 381251, 3, 8, 1, 2, 5, 1, 0
16947, 381252, 3, 8, 1, 2, 5, 2, 0
16948, 381253, 3, 8, 1, 2, 5, 3, 0
16949, 381254, 3, 8, 1, 2, 5, 4, 0
16950, 381255, 3, 8, 1, 2, 5, 5, 0
16951, 381311, 3, 8, 1, 3, 1, 1, 0
16952, 381312, 3, 8, 1, 3, 1, 2, 0
16953, 381313, 3, 8, 1, 3, 1, 3, 0
16954, 381314, 3, 8, 1, 3, 1, 4, 0
16955, 381315, 3, 8, 1, 3, 1, 5, 0
16956, 381321, 3, 8, 1, 3, 2, 1, 0
16957, 381322, 3, 8, 1, 3, 2, 2, 0
16958, 381323, 3, 8, 1, 3, 2, 3, 0
16959, 381324, 3, 8, 1, 3, 2, 4, 0
16960, 381325, 3, 8, 1, 3, 2, 5, 0
16961, 381331, 3, 8, 1, 3, 3, 1, 0
16962, 381332, 3, 8, 1, 3, 3, 2, 0
16963, 381333, 3, 8, 1, 3, 3, 3, 0
16964, 381334, 3, 8, 1, 3, 3, 4, 0
16965, 381335, 3, 8, 1, 3, 3, 5, 0
16966, 381341, 3, 8, 1, 3, 4, 1, 0
16967, 381342, 3, 8, 1, 3, 4, 2, 0
16968, 381343, 3, 8, 1, 3, 4, 3, 0
16969, 381344, 3, 8, 1, 3, 4, 4, 0
16970, 381345, 3, 8, 1, 3, 4, 5, 0
16971, 381351, 3, 8, 1, 3, 5, 1, 0
16972, 381352, 3, 8, 1, 3, 5, 2, 0
16973, 381353, 3, 8, 1, 3, 5, 3, 0
16974, 381354, 3, 8, 1, 3, 5, 4, 0
16975, 381355, 3, 8, 1, 3, 5, 5, 0
16976, 381411, 3, 8, 1, 4, 1, 1, 0
16977, 381412, 3, 8, 1, 4, 1, 2, 0
16978, 381413, 3, 8, 1, 4, 1, 3, 0
16979, 381414, 3, 8, 1, 4, 1, 4, 0
16980, 381415, 3, 8, 1, 4, 1, 5, 0
16981, 381421, 3, 8, 1, 4, 2, 1, 0
16982, 381422, 3, 8, 1, 4, 2, 2, 0
16983, 381423, 3, 8, 1, 4, 2, 3, 0
16984, 381424, 3, 8, 1, 4, 2, 4, 0
16985, 381425, 3, 8, 1, 4, 2, 5, 0
16986, 381431, 3, 8, 1, 4, 3, 1, 0
16987, 381432, 3, 8, 1, 4, 3, 2, 0
16988, 381433, 3, 8, 1, 4, 3, 3, 0
16989, 381434, 3, 8, 1, 4, 3, 4, 0
16990, 381435, 3, 8, 1, 4, 3, 5, 0
16991, 381441, 3, 8, 1, 4, 4, 1, 0
16992, 381442, 3, 8, 1, 4, 4, 2, 0
16993, 381443, 3, 8, 1, 4, 4, 3, 0
16994, 381444, 3, 8, 1, 4, 4, 4, 0
16995, 381445, 3, 8, 1, 4, 4, 5, 0
16996, 381451, 3, 8, 1, 4, 5, 1, 0
16997, 381452, 3, 8, 1, 4, 5, 2, 0
16998, 381453, 3, 8, 1, 4, 5, 3, 0
16999, 381454, 3, 8, 1, 4, 5, 4, 0
17000, 381455, 3, 8, 1, 4, 5, 5, 0
17001, 382111, 3, 8, 2, 1, 1, 1, 0
17002, 382112, 3, 8, 2, 1, 1, 2, 0
17003, 382113, 3, 8, 2, 1, 1, 3, 0
17004, 382114, 3, 8, 2, 1, 1, 4, 0
17005, 382115, 3, 8, 2, 1, 1, 5, 0
17006, 382121, 3, 8, 2, 1, 2, 1, 0
17007, 382122, 3, 8, 2, 1, 2, 2, 0
17008, 382123, 3, 8, 2, 1, 2, 3, 0
17009, 382124, 3, 8, 2, 1, 2, 4, 0
17010, 382125, 3, 8, 2, 1, 2, 5, 0
17011, 382131, 3, 8, 2, 1, 3, 1, 0
17012, 382132, 3, 8, 2, 1, 3, 2, 0
17013, 382133, 3, 8, 2, 1, 3, 3, 0
17014, 382134, 3, 8, 2, 1, 3, 4, 0
17015, 382135, 3, 8, 2, 1, 3, 5, 0
17016, 382141, 3, 8, 2, 1, 4, 1, 0
17017, 382142, 3, 8, 2, 1, 4, 2, 0
17018, 382143, 3, 8, 2, 1, 4, 3, 0
17019, 382144, 3, 8, 2, 1, 4, 4, 0
17020, 382145, 3, 8, 2, 1, 4, 5, 0
17021, 382151, 3, 8, 2, 1, 5, 1, 0
17022, 382152, 3, 8, 2, 1, 5, 2, 0
17023, 382153, 3, 8, 2, 1, 5, 3, 0
17024, 382154, 3, 8, 2, 1, 5, 4, 0
17025, 382155, 3, 8, 2, 1, 5, 5, 0
17026, 382211, 3, 8, 2, 2, 1, 1, 0
17027, 382212, 3, 8, 2, 2, 1, 2, 0
17028, 382213, 3, 8, 2, 2, 1, 3, 0
17029, 382214, 3, 8, 2, 2, 1, 4, 0
17030, 382215, 3, 8, 2, 2, 1, 5, 0
17031, 382221, 3, 8, 2, 2, 2, 1, 0
17032, 382222, 3, 8, 2, 2, 2, 2, 0
17033, 382223, 3, 8, 2, 2, 2, 3, 0
17034, 382224, 3, 8, 2, 2, 2, 4, 0
17035, 382225, 3, 8, 2, 2, 2, 5, 0
17036, 382231, 3, 8, 2, 2, 3, 1, 0
17037, 382232, 3, 8, 2, 2, 3, 2, 0
17038, 382233, 3, 8, 2, 2, 3, 3, 0
17039, 382234, 3, 8, 2, 2, 3, 4, 0
17040, 382235, 3, 8, 2, 2, 3, 5, 0
17041, 382241, 3, 8, 2, 2, 4, 1, 0
17042, 382242, 3, 8, 2, 2, 4, 2, 0
17043, 382243, 3, 8, 2, 2, 4, 3, 0
17044, 382244, 3, 8, 2, 2, 4, 4, 0
17045, 382245, 3, 8, 2, 2, 4, 5, 0
17046, 382251, 3, 8, 2, 2, 5, 1, 0
17047, 382252, 3, 8, 2, 2, 5, 2, 0
17048, 382253, 3, 8, 2, 2, 5, 3, 0
17049, 382254, 3, 8, 2, 2, 5, 4, 0
17050, 382255, 3, 8, 2, 2, 5, 5, 0
17051, 382311, 3, 8, 2, 3, 1, 1, 0
17052, 382312, 3, 8, 2, 3, 1, 2, 0
17053, 382313, 3, 8, 2, 3, 1, 3, 0
17054, 382314, 3, 8, 2, 3, 1, 4, 0
17055, 382315, 3, 8, 2, 3, 1, 5, 0
17056, 382321, 3, 8, 2, 3, 2, 1, 0
17057, 382322, 3, 8, 2, 3, 2, 2, 0
17058, 382323, 3, 8, 2, 3, 2, 3, 0
